smiles,readout,temperature,pressure,LOG(y)
CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,"[0.0, 0.0, 0.0, 1.0581363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23270847, 0.0, 0.0, 0.68679845, 0.0, 0.0, 0.0, 0.0, 1.1167102, 0.0, 0.030349135, 1.5714791, 0.0, 0.3993539, 1.5334437, 0.7256285, 0.0, 0.0, 0.6444425, 0.0, 0.0, 0.0, 0.0, 0.51695096, 0.0, 1.0432878, 0.0, 0.0, 0.16453695, 0.0, 0.0, 0.0, 0.0, 1.0065174, 0.48145956, 0.0, 0.7737895, 0.7669145, 0.0, 0.0, 0.0, 0.036997408, 0.0, 0.81323814, 0.29201213, 0.018524408, 1.3096727, 0.0, 0.0, 0.84497976, 0.0, 0.0, 1.5482081, 0.0, 1.5022502, 0.0, 0.0, 0.0, 0.45273402, 0.0, 0.0, 0.0, 0.0, 1.2869328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5008591, 0.0, 0.0, 0.0, 0.0, 0.8374635, 0.0, 0.7957145, 0.0, 2.0755079, 0.60914755, 0.65332925, 0.3017574, 0.0, 0.0, 0.37078214, 0.0, 0.0, 0.6184007, 0.0, 0.19987814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.57656384, 0.0, 0.5839066, 1.562015, 0.0, 0.45731598, 0.0, 1.1502926, 0.0, 0.0, 0.0, 0.5833369, 0.44424182, 0.0, 0.0, 0.0, 1.0028058, 0.0, 0.0, 0.0, 0.0, 0.32531756, 0.0, 0.0, 0.0, 1.5025946, 0.0, 0.8175071, 1.0690719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5185498, 0.0, 0.27520472, 0.0, 0.0, 0.0, 1.2031027, 0.37377146, 0.0, 0.70801425, 0.0, 1.2914065, 0.0, 0.9756901, 0.0, 0.13368525, 0.0, 0.89535606, 0.0, 0.0, 0.0, 0.0, 1.2080607, 0.0, 1.4506265, 0.0, 0.0, 0.0, 0.4393533, 0.5850341, 0.0, 0.0, 1.3578409, 0.0, 0.0, 0.42059463, 0.013124406, 0.35535342, 0.0, 0.0, 0.0, 0.9103973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2015183, 0.0, 0.0, 0.0, 0.5332161, 0.0, 0.644596, 0.0, 0.0]",318.0,24.3,-3.946921557
CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,"[0.0, 0.0, 0.0, 1.0581363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23270847, 0.0, 0.0, 0.68679845, 0.0, 0.0, 0.0, 0.0, 1.1167102, 0.0, 0.030349135, 1.5714791, 0.0, 0.3993539, 1.5334437, 0.7256285, 0.0, 0.0, 0.6444425, 0.0, 0.0, 0.0, 0.0, 0.51695096, 0.0, 1.0432878, 0.0, 0.0, 0.16453695, 0.0, 0.0, 0.0, 0.0, 1.0065174, 0.48145956, 0.0, 0.7737895, 0.7669145, 0.0, 0.0, 0.0, 0.036997408, 0.0, 0.81323814, 0.29201213, 0.018524408, 1.3096727, 0.0, 0.0, 0.84497976, 0.0, 0.0, 1.5482081, 0.0, 1.5022502, 0.0, 0.0, 0.0, 0.45273402, 0.0, 0.0, 0.0, 0.0, 1.2869328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5008591, 0.0, 0.0, 0.0, 0.0, 0.8374635, 0.0, 0.7957145, 0.0, 2.0755079, 0.60914755, 0.65332925, 0.3017574, 0.0, 0.0, 0.37078214, 0.0, 0.0, 0.6184007, 0.0, 0.19987814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.57656384, 0.0, 0.5839066, 1.562015, 0.0, 0.45731598, 0.0, 1.1502926, 0.0, 0.0, 0.0, 0.5833369, 0.44424182, 0.0, 0.0, 0.0, 1.0028058, 0.0, 0.0, 0.0, 0.0, 0.32531756, 0.0, 0.0, 0.0, 1.5025946, 0.0, 0.8175071, 1.0690719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5185498, 0.0, 0.27520472, 0.0, 0.0, 0.0, 1.2031027, 0.37377146, 0.0, 0.70801425, 0.0, 1.2914065, 0.0, 0.9756901, 0.0, 0.13368525, 0.0, 0.89535606, 0.0, 0.0, 0.0, 0.0, 1.2080607, 0.0, 1.4506265, 0.0, 0.0, 0.0, 0.4393533, 0.5850341, 0.0, 0.0, 1.3578409, 0.0, 0.0, 0.42059463, 0.013124406, 0.35535342, 0.0, 0.0, 0.0, 0.9103973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2015183, 0.0, 0.0, 0.0, 0.5332161, 0.0, 0.644596, 0.0, 0.0]",318.0,27.4,-3.8569852
CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,"[0.0, 0.0, 0.0, 1.0581363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23270847, 0.0, 0.0, 0.68679845, 0.0, 0.0, 0.0, 0.0, 1.1167102, 0.0, 0.030349135, 1.5714791, 0.0, 0.3993539, 1.5334437, 0.7256285, 0.0, 0.0, 0.6444425, 0.0, 0.0, 0.0, 0.0, 0.51695096, 0.0, 1.0432878, 0.0, 0.0, 0.16453695, 0.0, 0.0, 0.0, 0.0, 1.0065174, 0.48145956, 0.0, 0.7737895, 0.7669145, 0.0, 0.0, 0.0, 0.036997408, 0.0, 0.81323814, 0.29201213, 0.018524408, 1.3096727, 0.0, 0.0, 0.84497976, 0.0, 0.0, 1.5482081, 0.0, 1.5022502, 0.0, 0.0, 0.0, 0.45273402, 0.0, 0.0, 0.0, 0.0, 1.2869328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5008591, 0.0, 0.0, 0.0, 0.0, 0.8374635, 0.0, 0.7957145, 0.0, 2.0755079, 0.60914755, 0.65332925, 0.3017574, 0.0, 0.0, 0.37078214, 0.0, 0.0, 0.6184007, 0.0, 0.19987814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.57656384, 0.0, 0.5839066, 1.562015, 0.0, 0.45731598, 0.0, 1.1502926, 0.0, 0.0, 0.0, 0.5833369, 0.44424182, 0.0, 0.0, 0.0, 1.0028058, 0.0, 0.0, 0.0, 0.0, 0.32531756, 0.0, 0.0, 0.0, 1.5025946, 0.0, 0.8175071, 1.0690719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5185498, 0.0, 0.27520472, 0.0, 0.0, 0.0, 1.2031027, 0.37377146, 0.0, 0.70801425, 0.0, 1.2914065, 0.0, 0.9756901, 0.0, 0.13368525, 0.0, 0.89535606, 0.0, 0.0, 0.0, 0.0, 1.2080607, 0.0, 1.4506265, 0.0, 0.0, 0.0, 0.4393533, 0.5850341, 0.0, 0.0, 1.3578409, 0.0, 0.0, 0.42059463, 0.013124406, 0.35535342, 0.0, 0.0, 0.0, 0.9103973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2015183, 0.0, 0.0, 0.0, 0.5332161, 0.0, 0.644596, 0.0, 0.0]",318.0,30.4,-3.801342913
CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,"[0.0, 0.0, 0.0, 1.0581363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23270847, 0.0, 0.0, 0.68679845, 0.0, 0.0, 0.0, 0.0, 1.1167102, 0.0, 0.030349135, 1.5714791, 0.0, 0.3993539, 1.5334437, 0.7256285, 0.0, 0.0, 0.6444425, 0.0, 0.0, 0.0, 0.0, 0.51695096, 0.0, 1.0432878, 0.0, 0.0, 0.16453695, 0.0, 0.0, 0.0, 0.0, 1.0065174, 0.48145956, 0.0, 0.7737895, 0.7669145, 0.0, 0.0, 0.0, 0.036997408, 0.0, 0.81323814, 0.29201213, 0.018524408, 1.3096727, 0.0, 0.0, 0.84497976, 0.0, 0.0, 1.5482081, 0.0, 1.5022502, 0.0, 0.0, 0.0, 0.45273402, 0.0, 0.0, 0.0, 0.0, 1.2869328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5008591, 0.0, 0.0, 0.0, 0.0, 0.8374635, 0.0, 0.7957145, 0.0, 2.0755079, 0.60914755, 0.65332925, 0.3017574, 0.0, 0.0, 0.37078214, 0.0, 0.0, 0.6184007, 0.0, 0.19987814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.57656384, 0.0, 0.5839066, 1.562015, 0.0, 0.45731598, 0.0, 1.1502926, 0.0, 0.0, 0.0, 0.5833369, 0.44424182, 0.0, 0.0, 0.0, 1.0028058, 0.0, 0.0, 0.0, 0.0, 0.32531756, 0.0, 0.0, 0.0, 1.5025946, 0.0, 0.8175071, 1.0690719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5185498, 0.0, 0.27520472, 0.0, 0.0, 0.0, 1.2031027, 0.37377146, 0.0, 0.70801425, 0.0, 1.2914065, 0.0, 0.9756901, 0.0, 0.13368525, 0.0, 0.89535606, 0.0, 0.0, 0.0, 0.0, 1.2080607, 0.0, 1.4506265, 0.0, 0.0, 0.0, 0.4393533, 0.5850341, 0.0, 0.0, 1.3578409, 0.0, 0.0, 0.42059463, 0.013124406, 0.35535342, 0.0, 0.0, 0.0, 0.9103973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2015183, 0.0, 0.0, 0.0, 0.5332161, 0.0, 0.644596, 0.0, 0.0]",318.0,35.5,-3.692503962
CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,"[0.0, 0.0, 0.0, 1.0581363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23270847, 0.0, 0.0, 0.68679845, 0.0, 0.0, 0.0, 0.0, 1.1167102, 0.0, 0.030349135, 1.5714791, 0.0, 0.3993539, 1.5334437, 0.7256285, 0.0, 0.0, 0.6444425, 0.0, 0.0, 0.0, 0.0, 0.51695096, 0.0, 1.0432878, 0.0, 0.0, 0.16453695, 0.0, 0.0, 0.0, 0.0, 1.0065174, 0.48145956, 0.0, 0.7737895, 0.7669145, 0.0, 0.0, 0.0, 0.036997408, 0.0, 0.81323814, 0.29201213, 0.018524408, 1.3096727, 0.0, 0.0, 0.84497976, 0.0, 0.0, 1.5482081, 0.0, 1.5022502, 0.0, 0.0, 0.0, 0.45273402, 0.0, 0.0, 0.0, 0.0, 1.2869328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5008591, 0.0, 0.0, 0.0, 0.0, 0.8374635, 0.0, 0.7957145, 0.0, 2.0755079, 0.60914755, 0.65332925, 0.3017574, 0.0, 0.0, 0.37078214, 0.0, 0.0, 0.6184007, 0.0, 0.19987814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.57656384, 0.0, 0.5839066, 1.562015, 0.0, 0.45731598, 0.0, 1.1502926, 0.0, 0.0, 0.0, 0.5833369, 0.44424182, 0.0, 0.0, 0.0, 1.0028058, 0.0, 0.0, 0.0, 0.0, 0.32531756, 0.0, 0.0, 0.0, 1.5025946, 0.0, 0.8175071, 1.0690719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5185498, 0.0, 0.27520472, 0.0, 0.0, 0.0, 1.2031027, 0.37377146, 0.0, 0.70801425, 0.0, 1.2914065, 0.0, 0.9756901, 0.0, 0.13368525, 0.0, 0.89535606, 0.0, 0.0, 0.0, 0.0, 1.2080607, 0.0, 1.4506265, 0.0, 0.0, 0.0, 0.4393533, 0.5850341, 0.0, 0.0, 1.3578409, 0.0, 0.0, 0.42059463, 0.013124406, 0.35535342, 0.0, 0.0, 0.0, 0.9103973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2015183, 0.0, 0.0, 0.0, 0.5332161, 0.0, 0.644596, 0.0, 0.0]",328.0,12.2,-4.657577319
CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,"[0.0, 0.0, 0.0, 1.0581363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23270847, 0.0, 0.0, 0.68679845, 0.0, 0.0, 0.0, 0.0, 1.1167102, 0.0, 0.030349135, 1.5714791, 0.0, 0.3993539, 1.5334437, 0.7256285, 0.0, 0.0, 0.6444425, 0.0, 0.0, 0.0, 0.0, 0.51695096, 0.0, 1.0432878, 0.0, 0.0, 0.16453695, 0.0, 0.0, 0.0, 0.0, 1.0065174, 0.48145956, 0.0, 0.7737895, 0.7669145, 0.0, 0.0, 0.0, 0.036997408, 0.0, 0.81323814, 0.29201213, 0.018524408, 1.3096727, 0.0, 0.0, 0.84497976, 0.0, 0.0, 1.5482081, 0.0, 1.5022502, 0.0, 0.0, 0.0, 0.45273402, 0.0, 0.0, 0.0, 0.0, 1.2869328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5008591, 0.0, 0.0, 0.0, 0.0, 0.8374635, 0.0, 0.7957145, 0.0, 2.0755079, 0.60914755, 0.65332925, 0.3017574, 0.0, 0.0, 0.37078214, 0.0, 0.0, 0.6184007, 0.0, 0.19987814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.57656384, 0.0, 0.5839066, 1.562015, 0.0, 0.45731598, 0.0, 1.1502926, 0.0, 0.0, 0.0, 0.5833369, 0.44424182, 0.0, 0.0, 0.0, 1.0028058, 0.0, 0.0, 0.0, 0.0, 0.32531756, 0.0, 0.0, 0.0, 1.5025946, 0.0, 0.8175071, 1.0690719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5185498, 0.0, 0.27520472, 0.0, 0.0, 0.0, 1.2031027, 0.37377146, 0.0, 0.70801425, 0.0, 1.2914065, 0.0, 0.9756901, 0.0, 0.13368525, 0.0, 0.89535606, 0.0, 0.0, 0.0, 0.0, 1.2080607, 0.0, 1.4506265, 0.0, 0.0, 0.0, 0.4393533, 0.5850341, 0.0, 0.0, 1.3578409, 0.0, 0.0, 0.42059463, 0.013124406, 0.35535342, 0.0, 0.0, 0.0, 0.9103973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2015183, 0.0, 0.0, 0.0, 0.5332161, 0.0, 0.644596, 0.0, 0.0]",328.0,15.2,-4.431798276
CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,"[0.0, 0.0, 0.0, 1.0581363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23270847, 0.0, 0.0, 0.68679845, 0.0, 0.0, 0.0, 0.0, 1.1167102, 0.0, 0.030349135, 1.5714791, 0.0, 0.3993539, 1.5334437, 0.7256285, 0.0, 0.0, 0.6444425, 0.0, 0.0, 0.0, 0.0, 0.51695096, 0.0, 1.0432878, 0.0, 0.0, 0.16453695, 0.0, 0.0, 0.0, 0.0, 1.0065174, 0.48145956, 0.0, 0.7737895, 0.7669145, 0.0, 0.0, 0.0, 0.036997408, 0.0, 0.81323814, 0.29201213, 0.018524408, 1.3096727, 0.0, 0.0, 0.84497976, 0.0, 0.0, 1.5482081, 0.0, 1.5022502, 0.0, 0.0, 0.0, 0.45273402, 0.0, 0.0, 0.0, 0.0, 1.2869328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5008591, 0.0, 0.0, 0.0, 0.0, 0.8374635, 0.0, 0.7957145, 0.0, 2.0755079, 0.60914755, 0.65332925, 0.3017574, 0.0, 0.0, 0.37078214, 0.0, 0.0, 0.6184007, 0.0, 0.19987814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.57656384, 0.0, 0.5839066, 1.562015, 0.0, 0.45731598, 0.0, 1.1502926, 0.0, 0.0, 0.0, 0.5833369, 0.44424182, 0.0, 0.0, 0.0, 1.0028058, 0.0, 0.0, 0.0, 0.0, 0.32531756, 0.0, 0.0, 0.0, 1.5025946, 0.0, 0.8175071, 1.0690719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5185498, 0.0, 0.27520472, 0.0, 0.0, 0.0, 1.2031027, 0.37377146, 0.0, 0.70801425, 0.0, 1.2914065, 0.0, 0.9756901, 0.0, 0.13368525, 0.0, 0.89535606, 0.0, 0.0, 0.0, 0.0, 1.2080607, 0.0, 1.4506265, 0.0, 0.0, 0.0, 0.4393533, 0.5850341, 0.0, 0.0, 1.3578409, 0.0, 0.0, 0.42059463, 0.013124406, 0.35535342, 0.0, 0.0, 0.0, 0.9103973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2015183, 0.0, 0.0, 0.0, 0.5332161, 0.0, 0.644596, 0.0, 0.0]",328.0,18.2,-4.200659451
CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,"[0.0, 0.0, 0.0, 1.0581363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23270847, 0.0, 0.0, 0.68679845, 0.0, 0.0, 0.0, 0.0, 1.1167102, 0.0, 0.030349135, 1.5714791, 0.0, 0.3993539, 1.5334437, 0.7256285, 0.0, 0.0, 0.6444425, 0.0, 0.0, 0.0, 0.0, 0.51695096, 0.0, 1.0432878, 0.0, 0.0, 0.16453695, 0.0, 0.0, 0.0, 0.0, 1.0065174, 0.48145956, 0.0, 0.7737895, 0.7669145, 0.0, 0.0, 0.0, 0.036997408, 0.0, 0.81323814, 0.29201213, 0.018524408, 1.3096727, 0.0, 0.0, 0.84497976, 0.0, 0.0, 1.5482081, 0.0, 1.5022502, 0.0, 0.0, 0.0, 0.45273402, 0.0, 0.0, 0.0, 0.0, 1.2869328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5008591, 0.0, 0.0, 0.0, 0.0, 0.8374635, 0.0, 0.7957145, 0.0, 2.0755079, 0.60914755, 0.65332925, 0.3017574, 0.0, 0.0, 0.37078214, 0.0, 0.0, 0.6184007, 0.0, 0.19987814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.57656384, 0.0, 0.5839066, 1.562015, 0.0, 0.45731598, 0.0, 1.1502926, 0.0, 0.0, 0.0, 0.5833369, 0.44424182, 0.0, 0.0, 0.0, 1.0028058, 0.0, 0.0, 0.0, 0.0, 0.32531756, 0.0, 0.0, 0.0, 1.5025946, 0.0, 0.8175071, 1.0690719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5185498, 0.0, 0.27520472, 0.0, 0.0, 0.0, 1.2031027, 0.37377146, 0.0, 0.70801425, 0.0, 1.2914065, 0.0, 0.9756901, 0.0, 0.13368525, 0.0, 0.89535606, 0.0, 0.0, 0.0, 0.0, 1.2080607, 0.0, 1.4506265, 0.0, 0.0, 0.0, 0.4393533, 0.5850341, 0.0, 0.0, 1.3578409, 0.0, 0.0, 0.42059463, 0.013124406, 0.35535342, 0.0, 0.0, 0.0, 0.9103973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2015183, 0.0, 0.0, 0.0, 0.5332161, 0.0, 0.644596, 0.0, 0.0]",328.0,21.3,-4.008773924
CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,"[0.0, 0.0, 0.0, 1.0581363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23270847, 0.0, 0.0, 0.68679845, 0.0, 0.0, 0.0, 0.0, 1.1167102, 0.0, 0.030349135, 1.5714791, 0.0, 0.3993539, 1.5334437, 0.7256285, 0.0, 0.0, 0.6444425, 0.0, 0.0, 0.0, 0.0, 0.51695096, 0.0, 1.0432878, 0.0, 0.0, 0.16453695, 0.0, 0.0, 0.0, 0.0, 1.0065174, 0.48145956, 0.0, 0.7737895, 0.7669145, 0.0, 0.0, 0.0, 0.036997408, 0.0, 0.81323814, 0.29201213, 0.018524408, 1.3096727, 0.0, 0.0, 0.84497976, 0.0, 0.0, 1.5482081, 0.0, 1.5022502, 0.0, 0.0, 0.0, 0.45273402, 0.0, 0.0, 0.0, 0.0, 1.2869328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5008591, 0.0, 0.0, 0.0, 0.0, 0.8374635, 0.0, 0.7957145, 0.0, 2.0755079, 0.60914755, 0.65332925, 0.3017574, 0.0, 0.0, 0.37078214, 0.0, 0.0, 0.6184007, 0.0, 0.19987814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.57656384, 0.0, 0.5839066, 1.562015, 0.0, 0.45731598, 0.0, 1.1502926, 0.0, 0.0, 0.0, 0.5833369, 0.44424182, 0.0, 0.0, 0.0, 1.0028058, 0.0, 0.0, 0.0, 0.0, 0.32531756, 0.0, 0.0, 0.0, 1.5025946, 0.0, 0.8175071, 1.0690719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5185498, 0.0, 0.27520472, 0.0, 0.0, 0.0, 1.2031027, 0.37377146, 0.0, 0.70801425, 0.0, 1.2914065, 0.0, 0.9756901, 0.0, 0.13368525, 0.0, 0.89535606, 0.0, 0.0, 0.0, 0.0, 1.2080607, 0.0, 1.4506265, 0.0, 0.0, 0.0, 0.4393533, 0.5850341, 0.0, 0.0, 1.3578409, 0.0, 0.0, 0.42059463, 0.013124406, 0.35535342, 0.0, 0.0, 0.0, 0.9103973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2015183, 0.0, 0.0, 0.0, 0.5332161, 0.0, 0.644596, 0.0, 0.0]",328.0,24.3,-3.838631998
CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,"[0.0, 0.0, 0.0, 1.0581363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23270847, 0.0, 0.0, 0.68679845, 0.0, 0.0, 0.0, 0.0, 1.1167102, 0.0, 0.030349135, 1.5714791, 0.0, 0.3993539, 1.5334437, 0.7256285, 0.0, 0.0, 0.6444425, 0.0, 0.0, 0.0, 0.0, 0.51695096, 0.0, 1.0432878, 0.0, 0.0, 0.16453695, 0.0, 0.0, 0.0, 0.0, 1.0065174, 0.48145956, 0.0, 0.7737895, 0.7669145, 0.0, 0.0, 0.0, 0.036997408, 0.0, 0.81323814, 0.29201213, 0.018524408, 1.3096727, 0.0, 0.0, 0.84497976, 0.0, 0.0, 1.5482081, 0.0, 1.5022502, 0.0, 0.0, 0.0, 0.45273402, 0.0, 0.0, 0.0, 0.0, 1.2869328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5008591, 0.0, 0.0, 0.0, 0.0, 0.8374635, 0.0, 0.7957145, 0.0, 2.0755079, 0.60914755, 0.65332925, 0.3017574, 0.0, 0.0, 0.37078214, 0.0, 0.0, 0.6184007, 0.0, 0.19987814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.57656384, 0.0, 0.5839066, 1.562015, 0.0, 0.45731598, 0.0, 1.1502926, 0.0, 0.0, 0.0, 0.5833369, 0.44424182, 0.0, 0.0, 0.0, 1.0028058, 0.0, 0.0, 0.0, 0.0, 0.32531756, 0.0, 0.0, 0.0, 1.5025946, 0.0, 0.8175071, 1.0690719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5185498, 0.0, 0.27520472, 0.0, 0.0, 0.0, 1.2031027, 0.37377146, 0.0, 0.70801425, 0.0, 1.2914065, 0.0, 0.9756901, 0.0, 0.13368525, 0.0, 0.89535606, 0.0, 0.0, 0.0, 0.0, 1.2080607, 0.0, 1.4506265, 0.0, 0.0, 0.0, 0.4393533, 0.5850341, 0.0, 0.0, 1.3578409, 0.0, 0.0, 0.42059463, 0.013124406, 0.35535342, 0.0, 0.0, 0.0, 0.9103973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2015183, 0.0, 0.0, 0.0, 0.5332161, 0.0, 0.644596, 0.0, 0.0]",328.0,27.4,-3.721246399
CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,"[0.0, 0.0, 0.0, 1.0581363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23270847, 0.0, 0.0, 0.68679845, 0.0, 0.0, 0.0, 0.0, 1.1167102, 0.0, 0.030349135, 1.5714791, 0.0, 0.3993539, 1.5334437, 0.7256285, 0.0, 0.0, 0.6444425, 0.0, 0.0, 0.0, 0.0, 0.51695096, 0.0, 1.0432878, 0.0, 0.0, 0.16453695, 0.0, 0.0, 0.0, 0.0, 1.0065174, 0.48145956, 0.0, 0.7737895, 0.7669145, 0.0, 0.0, 0.0, 0.036997408, 0.0, 0.81323814, 0.29201213, 0.018524408, 1.3096727, 0.0, 0.0, 0.84497976, 0.0, 0.0, 1.5482081, 0.0, 1.5022502, 0.0, 0.0, 0.0, 0.45273402, 0.0, 0.0, 0.0, 0.0, 1.2869328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5008591, 0.0, 0.0, 0.0, 0.0, 0.8374635, 0.0, 0.7957145, 0.0, 2.0755079, 0.60914755, 0.65332925, 0.3017574, 0.0, 0.0, 0.37078214, 0.0, 0.0, 0.6184007, 0.0, 0.19987814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.57656384, 0.0, 0.5839066, 1.562015, 0.0, 0.45731598, 0.0, 1.1502926, 0.0, 0.0, 0.0, 0.5833369, 0.44424182, 0.0, 0.0, 0.0, 1.0028058, 0.0, 0.0, 0.0, 0.0, 0.32531756, 0.0, 0.0, 0.0, 1.5025946, 0.0, 0.8175071, 1.0690719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5185498, 0.0, 0.27520472, 0.0, 0.0, 0.0, 1.2031027, 0.37377146, 0.0, 0.70801425, 0.0, 1.2914065, 0.0, 0.9756901, 0.0, 0.13368525, 0.0, 0.89535606, 0.0, 0.0, 0.0, 0.0, 1.2080607, 0.0, 1.4506265, 0.0, 0.0, 0.0, 0.4393533, 0.5850341, 0.0, 0.0, 1.3578409, 0.0, 0.0, 0.42059463, 0.013124406, 0.35535342, 0.0, 0.0, 0.0, 0.9103973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2015183, 0.0, 0.0, 0.0, 0.5332161, 0.0, 0.644596, 0.0, 0.0]",328.0,30.4,-3.643974143
